@RELATION FEATURE_COSTS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Pre NUMERIC
@ATTRIBUTE Basic NUMERIC
@ATTRIBUTE KLB NUMERIC
@ATTRIBUTE CG NUMERIC
@ATTRIBUTE sp NUMERIC
@ATTRIBUTE DIAMETER NUMERIC
@ATTRIBUTE cl NUMERIC
@ATTRIBUTE unit NUMERIC
@ATTRIBUTE lobjois NUMERIC
@ATTRIBUTE ls-saps NUMERIC
@ATTRIBUTE ls-gsat NUMERIC
@ATTRIBUTE lp NUMERIC

@DATA
5cc5e3d24402696ed4ec03edfa42d663,1,14.79,0.07,180.0,0.0,7.86,10.01,5.0,0.47,3.57,2.42,2.01,152.69
d518d21a9d851741940749cb59f558af,1,0.01,0.0,0.0,0.06,0.01,0.01,4.99,0.0,2.09,4.38,2.0,0.01
0e775873f4c4bbc81ff92b87dd3e15e8,1,29.16,0.07,53.95,96.96,10.79,10.07,5.02,1.06,5.01,2.62,2.02,152.3
7fe153ced2c966dcdeb42b6714b4d6b7,1,15.66,0.07,180.0,0.0,8.3,10.08,5.02,0.47,3.58,2.39,2.02,152.21
cfa14a7015b0f7fecd98e898f3c95896,1,38.95,0.5,162.62,13.92,49.92,10.28,5.08,180.0,3.24,5.01,2.37,150.88
f5f1d6a47ed7449a18d872a3f93d8aa5,1,37.45,0.47,180.0,0.0,28.95,10.22,5.13,3.47,5.01,5.01,2.0,151.03
d8602e623f87dd33f4a1a69ee42d15be,1,5.22,0.01,11.4,168.44,4.85,10.03,5.0,0.01,2.5,2.34,2.01,157.52
02f2343e32f9070f149708d77556b4aa,1,37.23,0.53,13.71,166.09,30.9,10.1,5.13,0.02,5.01,5.02,2.0,151.63
e8d9e3a985463b8e4f45b6e09b77bf6c,1,37.22,0.37,2.68,180.0,13.02,10.25,5.07,38.59,5.02,3.83,3.12,150.33
b2bcdd97e7d0ca8858b412eb34b26ba9,1,28.45,0.06,57.16,95.0,7.35,10.04,5.03,3.34,2.7,2.39,2.06,151.83
b913c17d26ac9f3ad15fa83dc98960c7,1,15.9,0.09,180.0,0.0,7.43,10.02,5.03,0.45,3.59,2.4,2.01,151.95
6a3e3d3a65a46608b44d81f9e4621087,1,0.44,0.0,1.25,11.31,2.2,10.01,4.99,0.1,2.47,2.49,2.0,157.48
a44fce1796383ea31df08af3b0f65db3,1,0.89,0.0,0.78,71.39,0.83,10.01,5.01,1.57,2.32,2.26,2.01,166.86
e5f5dbace0183455d167a88100312c34,1,33.05,0.31,180.0,0.0,18.28,10.63,5.15,83.67,5.02,4.53,2.33,150.95
5e66b728b2445ec69f27e0f1a49f4b29,1,8.26,0.01,0.04,127.64,0.85,10.02,4.99,0.01,2.43,3.47,2.0,152.4
622787535593269d5e9a1dc4fe01c4af,1,2.17,0.0,0.1,18.09,4.41,10.01,5.0,0.0,2.55,3.5,2.0,130.77
fe96b630b3e761821308b544368dd521,1,51.19,2.13,180.0,0.0,83.14,10.57,5.18,9.27,5.07,5.07,2.11,151.15
85aa1f0820da17412b8ee803b4a85207,1,14.18,0.07,180.0,0.0,7.6,10.02,5.02,0.5,3.55,2.37,2.03,154.93
3159a02d096424aab6295c76360633a9,1,5.18,0.0,0.01,35.2,0.86,0.46,5.0,0.13,2.43,3.21,2.0,143.99
d21199e73859ca35386912c5c475d6c7,1,0.0,0.0,0.0,0.0,0.0,0.0,4.99,0.0,1.36,2.73,2.0,0.0
e4128445a07bb86afca1f3590d9adfa9,1,1.41,0.0,0.03,0.14,0.08,1.88,4.99,0.02,2.4,3.67,2.0,4.91
a4bffff28417d6b4d72f7b9122988ba5,1,29.56,0.11,180.0,0.0,7.82,10.03,5.01,2.41,5.03,2.59,2.08,154.18
e7c0d40392681b1a55d5d3c826a26766,1,40.44,0.44,180.0,0.0,64.7,11.74,5.13,16.53,4.27,5.02,2.38,150.54
f8b7241f662ab4d36337b74bb7984122,1,0.8,0.0,2.32,28.11,5.25,10.01,5.0,0.01,2.36,2.67,2.0,163.98
6e3ba15d8b33f40738f7e7d7355799a5,1,27.55,0.08,49.61,81.62,8.13,10.02,5.01,0.92,2.61,2.4,2.02,153.73
047c92e7c0a36a23d8107f4313517719,1,1.33,0.0,0.01,1.95,0.16,10.01,4.97,0.03,2.22,2.62,2.0,13.38
09d8544494e54bc756438e69567b4ba7,1,0.24,0.0,0.25,39.01,0.23,10.01,4.99,0.12,2.36,2.85,2.0,144.82
fdfd5975c57d7cd2264ef6aff6cb4815,1,2.77,0.0,0.0,1.25,0.13,0.34,5.0,0.02,2.63,3.54,2.0,124.48
8c8b72ac19c0f93813b614a18abaf512,1,44.18,1.13,180.0,0.0,56.5,107.07,5.25,13.85,5.02,5.03,4.08,151.37
ddcb0cd9b7bca43c3a5189326ae88aab,1,45.19,1.45,180.0,0.0,89.54,180.0,5.17,48.27,5.08,5.08,2.13,150.28
f0f279c7d5043e783f73237cf6bddf33,1,3.05,0.02,3.2,3.66,4.15,10.01,4.99,0.08,2.24,2.24,2.01,106.53
d40af7b45bba9c64033c0dd47b07f4a4,1,0.03,0.0,0.0,4.81,0.05,0.2,5.0,0.0,3.16,4.18,2.0,0.82
a33d32bb816c0da62c7d946c18286a0d,1,4.43,0.0,0.01,34.12,0.93,0.47,5.0,0.14,2.41,3.18,2.0,142.08
b96071f89fa1b1670b8375010b1dd42b,1,4.56,0.0,0.01,32.7,0.93,0.47,4.99,0.13,2.4,3.13,2.0,140.74
d9e9100c382d44fb67af82f8d69814f1,1,37.06,0.34,2.27,180.0,16.09,10.62,5.08,41.65,5.06,4.11,2.85,150.46
f8a966a2ba189ad5fa45f870f3c5e200,1,18.31,0.08,180.0,0.0,8.09,10.06,5.01,0.32,3.54,2.4,2.09,153.66
a0e98fd44b74e6f255ca1e5a20bc01fd,1,45.52,2.41,4.72,180.0,52.19,11.77,5.22,180.0,5.04,5.04,5.02,150.45
367c25ad50259a685a25b86d6dd171b2,1,49.49,1.38,180.0,0.0,81.72,10.63,5.31,9.34,5.04,5.03,2.23,151.37
35ad744923721e37a2f58443179c31a8,1,30.64,0.25,180.0,0.0,14.76,10.52,5.12,0.23,5.02,3.52,2.05,151.43
e02e21075d3bb8b0e64ea9b8122c75ff,1,0.02,0.0,0.0,0.97,0.07,0.35,4.99,0.01,3.06,4.4,2.0,24.21
608941b989227d93c62b3a9b4280011b,1,1.17,0.01,3.25,35.41,5.26,10.01,5.0,0.02,2.33,2.51,2.0,175.11
bb0613595001749a0ada02f2da85bc89,1,0.03,0.0,0.01,1.88,0.13,0.9,5.02,0.01,2.76,4.38,2.0,115.64
78a0e76b68b536e2ea7d801fc6061cd2,1,28.18,0.0,0.06,154.94,5.46,9.95,5.0,0.28,5.0,2.71,2.0,98.63
0a3cb69074519646b0f2933ba7ad2d30,1,39.52,0.47,180.0,0.0,37.19,180.0,5.15,21.98,5.04,5.05,2.32,151.22
fee70cede2b5b55bfbdb6e48fbe7ce4f,1,0.75,0.0,0.78,11.31,0.8,10.01,4.99,0.25,2.33,2.53,2.0,162.73
c3b4a96d92da617218449abad4334d6d,1,0.25,0.0,0.04,24.06,0.19,4.6,4.99,0.41,3.11,3.81,2.0,141.11
93695f689b57cdb57c9b6d0d726e0f53,1,1.78,0.01,1.82,2.57,3.48,10.01,5.0,0.01,2.28,2.38,2.0,67.13
59047491e4828ed2bb79572330df6f77,1,0.02,0.0,0.0,3.12,0.03,0.11,4.99,0.0,3.17,4.26,2.0,0.47
0a514edbeace21927e52d75f2d4a8efd,1,39.24,0.4,180.0,0.0,27.59,37.4,5.15,0.1,5.05,5.05,2.01,150.75
c98459d6a1763d809729e276b9c4cbbd,1,45.09,1.13,180.0,0.0,98.41,180.0,5.2,55.45,5.06,5.05,2.45,150.31
27d9905476897885d29cea2744db9805,1,47.66,1.13,180.0,0.0,180.0,15.01,5.27,100.28,5.03,5.03,2.73,150.58
47135a1fd4c86afbfec0c7879c45268b,1,17.42,0.06,53.05,82.31,7.27,10.07,5.03,0.47,2.69,2.45,2.03,154.33
90e839c4b05d4a7ac011435921551060,1,17.08,0.07,51.33,83.51,7.39,10.02,5.01,0.48,2.63,2.41,2.0,154.39
a42230be4432b010789b6f97b090343c,1,2.93,0.01,3.07,180.0,1.64,10.01,5.0,2.65,2.2,2.15,2.01,180.0
6f956a3f95ccaf35a3de1fe72b9cf79e,1,0.23,0.01,0.17,19.04,0.37,10.01,5.0,0.7,2.4,2.88,2.0,26.88
13b13b34fe88f093aca06d6d035ee797,1,49.35,1.61,180.0,0.0,94.76,180.0,5.41,83.42,5.1,5.09,3.89,150.64
48eacbc152c7710dfd6fe17a8a17199e,1,4.4,0.0,0.01,34.88,0.92,0.46,4.99,0.13,2.42,3.15,2.0,140.06
31cc22a0f42ebaa109a5b807eb6178c2,1,3.41,0.02,3.26,3.82,3.83,10.01,5.0,0.11,2.27,2.25,2.0,112.87
aa4638ca3654f1a300c809125a3133ee,1,6.04,0.08,150.58,23.36,7.32,10.03,5.02,1.42,2.53,2.42,2.03,151.35
af834fd3ce15078d2ab055c996758c00,1,30.3,0.15,180.0,0.0,10.88,10.05,5.04,0.03,4.44,3.26,2.01,153.11
436d00b6d41912e800e9855d08c75139,1,3.62,0.03,57.37,99.75,6.16,10.05,5.02,0.17,2.25,2.24,2.0,154.71
0c5d7e7aa3dd6024816078d2bdcfc4e3,1,0.09,0.0,0.15,2.71,0.3,8.22,5.0,0.0,2.36,3.01,2.0,6.74
efc1b836380d0f84e7512f7b2ccdbb60,1,0.02,0.0,0.01,1.55,0.08,0.71,5.0,0.02,2.9,4.38,2.0,135.79
4513c58c16e72a34f9f8518db7baeb9e,1,0.22,0.0,0.38,3.21,0.96,10.01,5.04,0.02,2.37,2.86,2.0,147.55
810ce4a78bc01ddc5a043d95f9584f2f,1,28.07,0.02,0.37,166.78,3.6,10.06,5.0,0.04,2.59,3.02,2.0,180.0
78cdffdf5bbb89beb753f9ffab7fa45f,1,15.78,0.09,180.0,0.0,7.5,10.08,5.03,0.36,3.6,2.41,2.02,152.71
7edaa759315f3762eee756c5bb843599,1,16.46,0.06,52.78,80.75,7.2,10.05,5.0,0.46,2.64,2.43,2.02,154.56
cda0871abcaa41bb403207731bd24fe5,1,28.02,0.02,0.69,180.0,7.68,10.01,4.99,0.57,5.01,2.49,2.01,180.0
6c34b7032712e16b08d97a0449d610e2,1,0.23,0.0,0.34,3.65,0.29,10.01,4.99,0.07,2.2,3.1,2.0,144.47
c2f827691e524e272d21de55b3749877,1,49.18,1.25,180.0,0.0,78.17,10.71,5.18,8.8,5.06,5.03,2.24,151.4
fe800e62b55609cb152965c223e72280,1,0.05,0.0,0.01,4.99,0.09,0.97,5.03,0.12,3.38,4.02,2.0,139.81
59e596f5f845a2487370950b37ec3db2,1,46.02,1.09,180.0,0.0,60.1,180.0,5.15,139.66,5.08,5.07,3.1,151.06
488b147304549670f31653c932684e2c,1,3.64,0.0,0.11,180.0,0.39,10.01,4.99,0.46,2.37,3.28,2.0,142.05
294924aff67e879595e55f15b10a79ef,1,27.74,0.0,0.06,180.0,5.35,10.01,5.05,0.3,5.02,2.72,2.0,98.81
7703f7d1901ff09a0f177c52a1a7c107,1,38.93,0.43,180.0,0.0,35.06,180.0,5.1,30.92,5.02,5.01,2.1,150.38
81e73c41a76d7b432cf86c43ffe23986,1,0.03,0.0,0.02,2.28,0.13,1.22,4.99,0.02,2.84,4.07,2.0,140.03
fb5cf4ad3c46dd294eb8253218524ba6,1,33.68,0.47,0.91,180.0,15.46,10.18,5.13,180.0,5.01,4.46,2.07,150.25
2748e075d4b636ef260271a35302049b,1,31.75,0.28,0.57,180.0,11.99,10.06,5.15,180.0,4.99,3.75,2.67,150.83
1fabadca67bfeada7086035761b88b33,1,32.9,0.31,180.0,0.0,20.48,10.26,5.1,0.03,5.04,4.91,2.04,154.79
4501f9a0e9fab5d5cff7133022b1f780,1,0.61,0.01,0.01,180.0,0.55,0.59,5.01,0.01,2.32,2.83,2.0,50.71
c0df94532b1ca8a705d3af05378f377d,1,4.84,0.0,0.01,36.44,0.95,0.47,5.02,0.12,2.42,3.18,2.0,140.15
7efdf72de31fa82aeceb7acbc29a59bf,1,20.18,0.0,0.24,0.47,0.56,10.01,4.79,0.04,2.54,3.75,2.0,180.0
d8bb23406e76bf5a4b7a6edba8784a74,1,38.39,0.42,180.0,0.0,19.56,22.95,5.1,34.16,5.01,4.73,2.24,150.31
65514d6ff224df20ba8c1aeec1698ab6,1,0.04,0.0,0.03,3.28,0.18,1.98,4.99,0.01,2.73,4.15,2.0,139.16
0151bedac526ee195bc52e4134cd80e7,1,1.37,0.01,5.38,10.41,1.29,10.01,4.99,0.26,2.14,2.22,2.01,180.0
6965d5369d3ab26daaf074303c3d1739,1,0.0,0.0,0.0,0.07,0.02,0.1,4.98,0.0,4.02,4.94,2.0,12.38
b8d10f8c82a85c03c000fbd005e5a838,1,2.5,0.0,0.02,0.12,0.11,1.22,5.0,0.01,2.45,4.06,2.0,2.35
0e89b0f96c99f1a6aaaf66c3ae805919,1,4.94,0.0,0.01,32.17,0.89,0.46,4.99,0.18,2.44,3.22,2.0,141.18
3d449de3d6e722c9ce4a38ec748ee3cf,1,14.01,0.06,180.0,0.0,8.07,10.02,5.0,0.55,3.56,2.43,2.03,153.04
b24684abee2e253a4aee233eed155a5b,1,46.69,1.05,180.0,0.0,68.05,10.68,5.23,8.95,5.04,5.02,2.11,151.51
9954ccd77da65ad003b73bf38de3bd78,1,29.5,0.2,159.51,0.02,9.14,10.01,5.02,1.96,3.42,2.79,2.01,151.32
2d01c7744a990469354a3c53cc2727fb,1,18.79,0.01,0.44,180.0,3.21,10.01,5.01,0.39,3.7,3.36,2.01,160.29
cd72a64e1b857fd30b9ec831cf462bf1,1,8.33,0.0,0.04,91.13,0.61,10.01,4.99,0.0,2.41,3.33,2.0,143.0
e28cf003c086c99f3a3d9a90aebf8ed1,1,2.55,0.03,24.37,14.9,6.08,10.02,4.99,0.52,2.24,2.21,2.05,159.08
ba8621490e4e7212fffdb55fb6bd282d,1,0.16,0.0,0.0,180.0,0.18,0.44,4.99,0.01,2.45,3.23,2.0,17.19
5e25f9f0d4ef05401fd9ab45a2538c1c,1,0.97,0.01,3.09,35.01,5.28,10.01,4.99,0.02,2.33,2.53,2.0,168.63
54d4838f065e6ca3579b357bc70ea566,1,22.35,0.01,2.61,180.0,5.34,10.01,5.0,0.12,2.33,2.31,2.01,180.0
089456508f74be2d96f4112cc495f80a,1,7.41,0.0,0.06,17.39,0.37,9.3,5.02,0.12,2.49,3.45,2.0,142.87
0398e6b20de133ba8b49c74b67dad7b7,1,0.64,0.01,1.4,67.55,1.72,10.01,4.99,0.12,2.23,2.35,2.0,161.99
9f7ec7ef3a908c2e93b5553670a207b1,1,0.01,0.0,0.0,0.03,0.01,0.0,4.99,0.0,2.49,4.99,2.0,0.02
6b0dfcfa8cf0c0564f17ec0a5434b5b9,1,3.68,0.01,3.51,3.57,3.77,10.01,5.0,0.07,2.25,2.22,2.0,81.4
0616ca6b1e0ae639d12e19ed310963a9,1,2.17,0.02,9.59,30.07,5.06,10.02,0.69,0.31,2.27,2.24,2.05,154.66
28b715dd946dba71ddd58a73d9f82c39,1,31.21,0.28,180.0,0.0,15.35,26.98,5.16,5.11,5.05,4.08,2.02,158.03
20840b5020649385e3f8f4965de7a123,1,0.09,0.01,0.06,7.25,0.15,4.69,5.0,0.29,2.48,3.19,2.0,9.4
4af0fbe3087b6e3ad54177e16b85ed06,1,28.36,0.0,0.09,180.0,6.44,10.01,5.0,1.01,5.0,2.51,2.0,123.49
cb8f9ffb66d9b5ef663e6759be0b5e4e,1,28.97,0.1,180.0,0.0,8.81,10.09,5.03,59.34,5.01,2.84,2.06,151.83
49f5d904bb2e762219287d33f5621971,1,4.34,0.01,2.81,4.7,1.37,10.01,4.99,0.06,2.2,2.2,2.0,64.4
a7cb2567e1f5b7ec2f4ba09931e29b96,1,47.55,1.72,180.0,0.0,66.62,180.0,5.29,159.4,5.03,5.03,2.09,151.44
6d815089fb4095208754622b4c44a8f7,1,0.03,0.0,0.02,0.81,0.11,1.29,1.55,0.0,2.69,3.77,2.0,5.52
41423c03ef173a5b81d6e6776f316fa5,1,0.04,0.0,0.02,2.53,0.17,1.36,5.03,0.02,2.88,4.04,2.0,125.73
e85b6cb3e2751d5c80559433ba1adf06,1,28.15,0.06,0.53,180.0,6.2,10.04,5.05,6.0,2.72,2.49,2.29,153.54
5c6495ff589cbbcb550e1655dadbd143,1,0.41,0.0,0.0,0.06,0.03,0.27,5.01,0.0,2.56,4.58,2.0,0.43
fca7a5a04aaed5f0eacccc4139dc894a,1,2.18,0.01,9.93,30.79,4.85,10.03,5.04,0.24,2.32,2.22,2.03,153.84
285cb2c9735ac73cad999fba3d669382,1,1.31,0.02,3.29,36.89,5.3,10.01,4.98,0.02,2.33,2.5,2.0,172.24
95c00d0ae51d5d0a2a931ce82b77701f,1,28.34,0.01,0.9,180.0,6.03,10.01,5.0,0.85,5.0,2.25,2.0,180.0
c1cb62f85f0c6a29c5d3c47d25fbc24a,1,0.03,0.0,0.02,0.82,0.11,1.27,2.42,0.0,2.62,3.69,2.0,4.25
e436f6303d3f499969eafe05b0914a4b,1,57.33,5.33,180.0,0.0,102.94,10.7,5.06,11.76,5.02,5.01,5.24,180.0
354c2088ae7648e1dc51d12947c8043a,1,28.05,0.03,60.82,91.89,5.22,10.47,5.02,0.41,2.9,2.31,2.0,153.76
5e933a625099cc1ec6a8299a7848a2ae,1,40.9,0.93,24.6,150.86,33.49,10.44,5.14,0.04,5.02,5.04,2.01,152.35
114f1b2ffd86e8a176bcbab664415520,1,27.73,0.04,116.98,35.06,6.12,10.2,5.05,0.0,3.31,2.26,2.03,160.9
cdcdc78497a72d622493b1bac4f0f28b,1,6.22,0.02,17.83,155.16,7.32,10.02,5.02,0.49,5.01,2.27,2.0,160.03
5f24ae73bb2a0ec3bef68d8a9680f04f,1,28.62,0.01,0.54,160.86,6.91,10.01,5.0,0.35,5.0,2.76,2.0,174.95
0810eb03d022334fdd1d5a6ad4969d47,1,0.15,0.01,0.6,2.27,1.48,10.01,5.0,0.02,2.34,2.77,2.0,152.39
9e35558ea8ffba630cd8c8f90e14af14,1,39.55,0.44,180.0,0.0,89.68,180.0,5.16,180.0,3.07,5.01,2.21,150.26
c3de1f05d136b8ec420732ca829f3217,1,38.7,0.49,180.0,0.0,31.31,12.67,5.12,9.32,5.04,5.03,2.13,150.72
b88d206fb35ef87bd7ec5d4a1430ae0c,1,28.75,0.09,1.51,161.66,6.14,10.01,5.04,34.93,3.19,2.46,2.17,153.72
02223564bd2f5c20768e63cf28c785e3,1,0.0,0.0,0.0,0.07,0.02,0.1,5.0,0.0,4.01,4.91,2.0,12.39
b3828c92f2c77f8d7581570685679d76,1,3.23,0.01,1.49,180.0,1.63,10.01,5.0,0.23,2.4,2.46,2.0,174.86
5601a7e094f61f3c5af461300c25243f,1,0.94,0.01,3.23,36.01,5.32,10.01,5.03,0.02,2.36,2.52,2.0,171.78
0842eb01dc00232edc0b26ccb2f19f25,1,7.5,0.01,0.17,173.3,1.68,10.01,5.03,1.7,2.33,3.3,2.0,167.65
fa88b447f6b41b04686085480678affe,1,70.75,5.08,13.2,92.01,178.67,11.16,5.26,0.06,5.1,5.1,3.92,180.0
7b933d3e6b425772ed19eb0fec52bbf9,1,0.43,0.0,0.34,1.93,0.44,10.01,5.03,0.19,2.47,3.28,2.0,148.04
cd7c8f8aa9901293a9bc31839eafcc40,1,28.73,0.05,103.83,49.85,7.3,10.02,5.01,2.77,5.02,2.47,2.02,152.63
7a67847b81b414d659f005200cf56f6b,1,0.03,0.0,0.01,0.4,0.08,0.99,5.0,0.03,3.36,4.21,2.0,140.89
c221c5dc006de79e561124dab52aae82,1,0.02,0.0,0.0,2.46,0.02,0.06,5.0,0.0,3.18,4.22,2.0,0.22
88bfa72210baef40a2903d95044dc19d,1,38.04,0.34,180.0,0.0,29.44,180.0,5.12,19.94,5.04,4.61,2.01,150.37
920bbe559da4ea37fd636605316a791c,1,5.1,0.0,0.01,36.4,0.94,0.46,4.99,0.12,2.45,3.29,2.0,141.4
03ba29d5cb38d345357a74a7b5ccd759,1,3.29,0.0,0.32,7.18,0.68,10.01,5.0,0.07,2.45,3.08,2.0,152.65
6e1b970d637fca70d08b251766edade3,1,4.47,0.01,9.13,38.36,1.92,10.01,5.03,0.22,2.17,2.26,2.06,150.48
351746fa3de2464c903c85e726cfed55,1,43.85,0.99,180.0,0.0,78.23,180.0,5.23,47.44,5.09,5.07,2.08,150.39
f9dd957b2f5940a3e3adaa2eeaaba011,1,0.03,0.0,0.0,5.04,0.06,0.2,4.99,0.0,3.13,3.93,2.0,1.0
ed6920e7126f57daabfb85415607fdb5,1,33.66,0.32,180.0,0.0,20.25,10.19,5.06,0.03,5.02,4.88,2.01,156.19
0b495cc867003b7ac112b7c47256228b,1,5.62,0.04,22.87,151.53,6.47,10.81,5.0,0.01,2.52,2.34,2.0,150.27
c9886f58320a360adbc8db9470563bea,1,1.02,0.01,0.27,25.12,5.21,10.01,5.01,0.77,2.6,2.82,2.0,155.58
e4f345877ba5fa2b8fb26be06a123748,1,24.45,0.03,0.58,180.0,5.68,10.02,4.99,0.41,4.52,3.24,2.02,165.16
e0b938c32e36e2939d712dd4024f9ec6,1,0.18,0.01,0.29,1.67,0.5,10.01,5.02,0.11,2.5,3.43,2.0,146.33
51dd2c14736f2d9164f749d6a633ccb5,1,0.28,0.0,0.19,1.12,0.35,10.01,4.99,0.15,2.52,3.55,2.0,93.69
c846dfb21b50596aef8fbe5591d75eb0,1,40.19,0.59,177.29,0.06,61.07,10.91,5.1,0.62,3.22,5.06,2.59,150.73
a4451734e7f5f2ce7b481688a693c4e9,1,0.0,0.0,0.0,0.0,0.0,0.0,4.99,0.0,1.88,3.05,0.78,0.0
0d209cb420326994f9c4898eb10228ab,1,28.2,0.01,0.4,164.6,3.69,10.21,5.0,0.04,2.62,2.8,2.0,180.0
43687a48fb119ca61b47c2fc69a71e7d,1,0.68,0.0,0.06,116.55,0.28,8.31,4.99,0.24,2.09,2.09,2.0,142.99
f2a73aa514c859c91db462e1e2a1315b,1,28.01,0.02,0.88,153.82,7.85,10.01,5.0,0.46,5.04,2.27,2.0,135.85
4db2404ba78dda6f3bc89a2b03057fd2,1,20.02,0.18,180.0,0.0,13.8,10.03,5.03,15.73,3.69,3.29,2.24,150.92
02627689047d06fbb642eef14768d751,1,7.07,0.06,72.64,66.2,7.57,10.04,5.01,0.34,2.47,2.4,2.25,154.04
e01c39b7b41c9ff1621579b747254fab,1,28.8,0.17,180.0,0.0,15.23,10.05,5.01,1.46,2.91,2.83,7.19,150.08
2a43c3327fb817d82496449265d6630d,1,0.03,0.0,0.0,4.93,0.05,0.19,4.99,0.0,3.12,4.05,2.0,0.87
bc16508e3f279bec0a072b939bbe6440,1,28.0,0.01,0.33,79.84,5.51,10.01,4.99,0.13,5.0,3.4,2.0,152.58
064fe286277f695f42b556ef991036ff,1,35.03,0.01,8.77,180.0,4.64,10.02,5.04,1.61,4.99,2.24,2.01,158.93
80023e9fd0e627f71c2d953432613b5f,1,28.49,0.06,56.21,104.02,7.28,10.03,5.02,3.87,2.67,2.37,2.0,152.39
e6f793931983295561620a027d9b3e95,1,0.04,0.0,0.0,4.79,0.05,0.19,5.0,0.0,3.17,4.24,2.0,0.65
e47567e16e4aeb4d8f3806dfbfdfd646,1,15.48,0.07,180.0,0.0,7.58,10.03,5.01,0.45,3.59,2.4,2.0,154.18
567964f034c8ffa65952897ce4927c6c,1,0.0,0.0,0.0,0.15,0.02,0.26,4.99,0.05,3.08,4.79,2.0,2.52
08991fb6c7c45205df7f2bc2f51fb1d9,1,29.74,0.17,180.0,0.0,11.38,46.36,5.08,0.01,5.01,3.11,3.0,157.24
23e61c50ee2ac5cad1d337572abdebcf,1,44.27,0.88,180.0,0.0,96.21,180.0,5.25,180.0,5.06,5.07,2.04,151.92
7ab6615515ffc5ceb8f6bd440d159c3d,1,36.71,0.58,180.0,0.0,28.92,180.0,5.12,11.04,5.01,5.03,2.19,160.33
d3c07914f3ebb42906b986aa431243af,1,1.11,0.01,3.2,36.33,5.24,10.01,4.99,0.03,2.31,2.46,2.0,169.63
c23aed727ae2d9cbb888d771991995aa,1,0.0,0.0,0.0,0.07,0.01,0.0,4.99,0.0,2.45,4.14,2.0,0.01
47a1a6f5687ed19c5c0f77c2c81f3f81,1,0.0,0.0,0.0,0.04,0.0,0.0,5.01,0.0,1.71,3.17,2.0,0.0
f8ad493b11bf0692c1f3919642cebdb1,1,0.01,0.0,0.0,0.83,0.05,0.37,4.99,0.0,3.0,4.08,2.0,64.24
6dd57612dab7692b8c38225bb852ce36,1,0.47,0.01,1.66,18.67,0.92,10.01,5.02,0.28,2.23,2.33,2.0,161.29
7adc1ade3384505af00ff8f7be23f5bd,1,31.75,0.34,180.0,0.0,16.43,123.46,5.06,0.6,5.04,4.04,2.0,151.51
cd361d33986dccd7f2d86016d6c35241,1,2.19,0.03,9.13,30.42,2.55,10.03,5.0,0.0,2.27,2.31,2.0,174.23
ddc7ca4c5dcb102a3ecc63721498f746,1,21.6,0.08,52.94,84.05,7.42,10.05,5.03,0.48,2.74,2.44,2.05,154.2
024af9416f8c1dad1b4f974757e38d51,1,28.87,0.07,3.05,180.0,6.97,10.01,5.01,14.92,4.58,2.52,2.03,152.37
